user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
166,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,146,5,87,33,147
26,76,35,22,37,72,65,60,40,66,58,11,7,21,32,67,5,33,36,19,59
41,76,35,22,37,72,80,65,60,40,66,58,11,21,32,67,5,87,33,36,19
286,76,35,22,37,72,80,65,60,66,58,11,7,21,32,67,146,5,87,33,147
108,76,35,22,37,72,80,60,40,66,58,11,7,21,32,67,5,87,33,36,19
479,76,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
483,76,35,22,37,72,80,65,60,40,66,58,7,21,32,67,146,5,87,33,147
355,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
297,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
88,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36
308,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
452,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
262,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,33,147,36
225,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,146,5,87,33,147
247,76,35,37,72,80,65,60,40,66,58,11,7,21,146,5,33,147,36,19,78
223,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
421,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
109,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36
441,76,35,22,37,72,80,60,40,66,58,11,7,21,32,67,146,5,87,33,147
454,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
60,76,22,37,72,65,60,66,58,11,7,21,32,67,5,87,33,36,19,78,59
337,76,35,22,37,80,65,60,66,58,11,7,21,32,67,146,5,87,33,147,36
136,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
176,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
234,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
370,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
245,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
482,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
267,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
50,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36,19
56,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36
40,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36
343,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
52,76,35,22,37,72,80,65,60,40,66,58,7,21,32,67,5,87,33,36,19
404,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
373,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
173,76,35,37,72,80,65,60,40,66,58,11,7,32,67,146,5,87,33,147,36
362,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
49,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36
406,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
307,76,35,22,37,72,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
89,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36
306,76,35,22,37,72,80,65,60,40,58,11,7,21,67,5,87,33,147,36,19
395,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
317,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
148,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
189,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
233,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
383,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
6,35,22,37,11,7,21,32,5,33,36,19,39,17,1,30,2,34,26,4,9
470,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
430,76,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
85,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36,19
420,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
336,76,35,22,37,72,65,60,40,66,58,11,7,21,32,67,146,5,87,33,36
378,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
62,76,35,22,37,72,80,65,60,40,66,58,11,21,32,67,5,87,33,36,19
104,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36
365,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
285,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
129,76,35,22,37,72,80,65,60,40,66,58,11,7,32,67,146,5,87,33,36
172,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
241,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,146,5,87,33,147
114,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36
340,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
471,76,35,22,37,72,80,65,60,66,58,11,7,21,32,67,146,87,33,147,36
478,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
37,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36
244,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
486,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
134,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
34,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,5,33,36,19
254,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
467,76,35,22,37,72,80,65,60,40,66,11,7,21,32,67,146,5,87,33,147
446,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
295,76,35,37,72,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147,36
137,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
235,76,35,22,37,72,80,65,60,40,66,11,7,21,32,67,146,5,87,33,147
296,76,35,22,37,72,65,60,40,66,58,11,7,21,67,146,5,87,33,147,36
492,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
422,76,35,22,37,72,80,60,40,66,58,11,7,21,32,67,146,5,87,33,147
2,22,11,7,21,5,19,18,17,1,30,2,26,4,9,15,3,23,24,20,0
43,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36,19
227,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
348,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
46,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36
203,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
251,76,22,37,80,65,40,66,58,11,7,21,32,67,146,5,87,33,147,36,19
149,76,35,22,37,72,80,65,60,40,66,11,7,21,32,67,146,5,87,33,147
487,76,35,22,37,72,80,65,60,40,66,58,7,21,32,67,146,5,87,33,147
171,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
201,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
120,76,22,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36,19,78
329,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
81,76,35,22,37,72,80,65,66,58,11,7,21,32,67,5,87,33,36,19,78
97,76,35,22,37,72,80,65,40,66,58,11,7,21,32,67,5,87,33,36,19
326,76,35,22,37,72,80,65,60,40,66,58,11,7,21,67,146,5,87,33,147
198,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
284,35,37,72,80,65,60,66,58,11,7,21,32,67,146,5,33,147,36,19,78
147,76,35,22,37,72,80,65,60,40,66,11,7,21,32,67,146,5,87,33,147
301,76,35,22,37,72,80,65,40,66,58,11,7,21,32,67,146,5,87,33,147
457,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
207,76,35,22,37,72,80,65,60,40,58,11,7,21,32,67,146,5,87,33,147
141,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,147
263,76,35,22,37,72,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
211,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,87,33,147
30,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,5,33,36,19,78
164,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
238,76,22,37,72,80,65,40,66,58,11,7,21,32,67,146,5,87,33,147,36
299,76,22,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147,36
253,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
67,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36,19
110,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36
138,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
3,22,11,7,21,32,5,33,19,18,17,1,30,2,34,26,4,6,15,3,23
246,76,35,22,37,72,80,65,60,66,58,11,7,21,32,67,146,5,87,33,147
107,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36,19
119,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36
485,76,35,22,37,72,80,65,60,40,66,58,11,7,32,67,146,87,33,147,36
443,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
350,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
154,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33
480,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
280,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
335,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
216,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,5,87,33,147
375,76,35,22,37,80,65,60,66,58,11,7,21,32,67,146,5,87,33,147,36
71,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,5,87,33,36,19
