user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
166,76,22,35,72,40,37,65,80,58,66,60,21,11,32,7,146,33,87,5,78
26,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,33,87,5,78
41,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,33,87,5,78,44
286,76,22,35,72,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
108,76,22,35,72,40,37,80,58,66,60,21,11,32,67,7,146,33,87,5,78
479,76,22,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
483,76,22,35,72,40,37,65,80,58,66,60,21,32,67,7,146,33,87,5,78
355,76,22,35,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
297,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
88,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,33,87,5,78
308,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
452,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
262,76,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,5,78,119
225,76,22,35,72,40,37,65,80,58,66,60,21,11,32,7,146,33,87,5,78
247,76,35,72,40,37,65,80,58,66,60,21,11,7,146,33,5,78,119,19,147
223,76,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
421,76,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
109,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
441,76,22,35,72,40,37,80,58,66,60,21,11,32,67,7,146,33,87,5,44
454,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
60,76,22,72,37,65,58,66,60,21,11,32,67,7,33,87,5,78,119,44,19
337,76,22,35,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78,119
136,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
176,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
234,76,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
370,76,22,35,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
245,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
482,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
267,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
50,76,22,35,72,40,65,80,58,66,60,21,11,32,67,7,33,87,5,78,44
56,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,33,87,5,78
40,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,33,87,5,78
343,76,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
52,76,22,35,72,40,37,65,80,58,66,60,21,32,67,7,33,87,5,78,44
404,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
373,76,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
173,76,35,72,40,37,65,80,58,66,60,11,32,67,7,146,33,87,5,78,119
362,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
49,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,33,87,5,78
406,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
307,76,22,35,72,40,37,65,58,66,60,21,11,32,67,7,146,33,87,5,78
89,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,33,87,5,78
306,76,22,35,72,40,37,65,80,58,60,21,11,67,7,33,87,5,78,119,19
395,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
317,76,22,35,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
148,76,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
189,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
233,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
383,76,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
6,22,35,40,37,21,11,32,7,33,5,44,19,36,39,30,17,49,2,41,1
470,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
430,76,22,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,44
85,76,22,35,72,40,65,80,58,66,60,21,11,32,67,7,33,87,5,78,119
420,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
336,76,22,35,72,40,37,65,58,66,60,21,11,32,67,7,146,33,87,5,78
378,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
62,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,33,87,5,78,119
104,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
365,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
285,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
129,76,22,35,72,40,37,65,80,58,66,60,11,32,67,7,146,33,87,5,78
172,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
241,76,22,35,72,40,37,65,80,58,66,60,21,11,32,7,146,33,87,5,78
114,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
340,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
471,76,22,35,72,37,65,80,58,66,60,21,11,32,67,7,146,33,87,44,19
478,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
37,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,33,87,5,78
244,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
486,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
134,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
34,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,33,87,5,78
254,76,22,35,72,40,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
467,76,22,35,72,40,37,65,80,66,60,21,11,32,67,7,146,33,87,5,78
446,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
295,76,35,72,40,37,65,58,66,60,21,11,32,67,7,146,33,87,5,78,119
137,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
235,76,22,35,72,40,37,65,80,66,60,21,11,32,67,7,146,33,87,5,78
296,76,22,35,72,40,37,65,58,66,60,21,11,67,7,146,33,87,5,78,119
492,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
422,76,22,35,72,40,37,80,58,66,60,21,11,32,67,7,146,33,87,5,78
2,22,35,40,37,21,11,32,7,33,5,19,36,39,30,17,18,2,41,1,15
43,76,35,72,40,37,65,80,58,66,60,21,11,32,67,7,33,87,5,78,44
227,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
348,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
46,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,33,87,5,78
203,76,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
251,76,22,40,37,65,80,58,66,21,11,32,67,7,146,33,87,5,78,119,44
149,76,22,35,72,40,37,65,80,66,60,21,11,32,67,7,146,33,87,5,78
487,76,22,35,72,40,37,65,80,58,66,60,21,32,67,7,146,33,87,5,78
171,76,22,35,72,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5
201,76,22,35,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
120,76,22,72,40,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78,119
329,76,22,35,40,37,65,80,58,66,60,21,11,32,67,7,146,33,87,5,78
