user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
166,76,35,37,22,60,65,80,72,66,58,7,40,11,148,36,21,5,59,146,87
26,76,35,37,22,60,65,80,72,66,58,7,11,40,36,21,5,59,67,32,33
41,76,35,37,22,60,65,80,72,66,58,11,40,36,21,5,59,87,67,32,33
286,76,35,37,22,60,65,80,72,66,58,7,11,148,36,21,5,59,146,87,67
108,76,35,37,22,60,80,72,66,58,7,11,40,36,21,5,59,87,67,32,33
479,76,37,22,60,65,80,72,66,200,58,7,40,11,148,36,21,5,59,146,87
483,76,35,37,22,60,65,80,72,66,200,58,7,40,148,36,21,5,59,146,87
355,76,35,37,22,60,65,80,66,200,58,7,40,11,148,36,21,5,59,146,87
297,76,35,37,22,60,65,80,72,66,58,7,40,11,148,36,21,5,59,146,87
88,76,35,37,22,60,65,80,72,66,58,7,11,40,36,21,5,59,87,67,32
308,35,37,22,60,65,80,72,66,58,7,11,40,148,36,21,5,59,146,87,67
452,35,37,22,60,65,80,72,66,200,58,7,11,40,148,36,21,5,59,146,87
262,76,35,37,60,65,80,72,66,58,7,40,11,148,36,21,5,59,146,67,32
225,76,35,37,22,60,65,80,72,66,58,7,40,11,148,36,21,5,59,146,87
247,76,35,37,60,65,80,72,66,58,7,40,11,148,36,21,5,59,146,33,78
223,76,35,37,60,65,80,72,66,58,7,11,40,148,36,21,5,59,146,87,67
421,76,35,37,60,65,80,72,66,200,58,7,11,40,148,36,21,5,59,146,87
109,76,35,37,22,60,65,80,72,66,58,7,40,11,36,21,5,59,87,67,32
441,76,35,37,22,60,80,72,66,200,58,7,40,11,148,36,21,5,59,146,87
454,76,35,37,22,60,65,80,72,66,200,58,7,40,11,148,36,21,5,59,146
60,76,37,22,60,65,72,66,58,7,11,36,21,5,59,87,67,32,33,78,19
337,76,35,37,22,60,65,80,66,200,58,7,11,148,36,21,5,59,146,87,67
136,76,35,37,22,60,65,80,72,66,58,7,11,40,148,36,21,5,59,146,87
176,76,35,37,22,60,65,80,72,66,58,7,40,11,148,21,5,59,146,87,67
234,76,35,37,60,65,80,72,66,58,7,11,40,148,36,21,5,59,146,87,67
370,76,35,37,22,60,65,80,66,200,58,7,40,11,148,36,21,5,59,146,87
245,76,35,37,22,60,65,80,72,66,58,7,40,11,148,36,21,5,59,146,87
482,76,35,37,22,60,65,80,72,66,200,58,7,40,11,148,36,21,5,59,146
267,35,37,22,60,65,80,72,66,58,7,40,11,148,36,21,5,59,146,87,67
50,76,35,22,60,65,80,72,66,58,7,11,40,36,21,5,59,87,67,32,33
56,76,35,37,22,60,65,80,72,66,58,7,11,40,36,21,5,59,87,67,32
40,76,35,37,22,60,65,80,72,66,58,7,11,40,36,21,5,59,87,67,32
343,76,35,37,60,65,80,72,66,200,58,7,40,11,148,36,21,5,59,146,87
52,76,35,37,22,60,65,80,72,66,58,7,40,36,21,5,59,87,67,32,33
404,76,35,37,22,60,65,80,72,66,200,58,7,40,11,148,36,21,5,59,146
