user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
166,150,22,37,35,76,60,66,40,65,58,72,80,19,49,21,7,110,147,148,11
26,37,76,22,19,35,66,60,49,72,65,7,80,58,40,21,83,73,34,11,26
41,51,37,60,76,49,22,19,66,35,40,72,1,65,58,80,105,15,11,12,73
286,51,76,37,60,19,22,49,35,66,72,1,65,7,80,105,58,15,11,142,12
108,51,76,37,60,19,22,49,35,66,72,40,1,7,80,105,58,15,11,142,12
479,72,60,76,22,37,80,49,19,40,65,147,66,58,104,145,7,150,73,105,142
483,76,37,35,60,49,19,22,72,65,110,66,80,7,142,40,58,91,104,83,21
355,66,35,22,110,37,76,80,65,58,40,60,19,136,147,49,77,11,1,21,150
297,22,37,76,72,1,35,80,60,66,19,49,65,58,7,40,21,56,104,87,147
88,51,37,60,76,49,22,19,66,35,40,72,1,65,7,58,80,105,15,11,12
308,51,37,60,49,22,19,66,35,40,72,1,65,7,58,80,105,147,15,11,12
452,51,37,60,49,1,66,22,19,35,72,65,40,7,80,105,58,147,14,113,11
262,76,37,72,1,35,80,60,66,19,49,65,58,21,7,40,56,104,147,83,142
225,22,37,35,60,66,76,80,58,40,65,72,150,110,49,19,147,1,11,21,122
247,37,150,35,60,66,80,58,65,76,40,72,110,49,19,147,1,21,148,68,7
223,37,76,19,35,66,60,49,72,1,65,7,80,58,40,147,21,113,83,73,34
421,51,37,76,60,49,19,66,35,40,72,1,65,7,58,80,105,147,15,11,12
109,60,76,37,35,19,22,72,49,80,1,21,65,66,114,142,40,58,141,126,91
441,35,22,76,72,37,150,40,60,80,66,19,58,49,147,145,7,11,77,21,104
454,22,76,35,72,1,80,49,19,37,66,60,65,105,7,58,40,142,11,104,147
60,72,76,60,22,37,49,19,65,66,58,104,105,73,7,77,21,61,11,18,1
337,35,76,60,22,80,49,19,37,65,58,66,104,147,145,150,105,73,7,77,61
136,51,37,60,76,49,22,19,66,35,40,72,1,65,7,58,80,105,147,15,11
176,22,76,72,35,1,37,49,19,80,66,60,65,7,58,40,142,21,56,11,104
234,51,76,37,60,19,49,35,66,72,40,1,65,7,80,105,58,15,11,142,12
370,76,35,37,60,49,19,22,65,1,80,110,66,21,114,40,58,91,104,7,83
245,35,72,76,60,22,40,80,49,19,37,65,58,66,104,147,145,150,105,73,7
482,35,76,72,60,80,22,49,37,73,105,19,142,66,40,58,65,141,61,7,11
267,37,22,60,35,49,19,65,72,110,66,80,58,40,7,104,15,142,1,73,11
50,51,76,60,49,1,66,22,19,35,72,65,40,7,80,105,58,14,113,11,12
56,37,76,22,19,35,66,60,49,72,65,7,80,58,40,21,113,83,1,73,34
40,37,76,22,19,35,66,60,49,72,1,65,7,80,58,40,21,73,34,11,26
343,76,35,72,1,80,49,19,37,66,60,65,105,7,58,40,142,11,104,147,98
52,76,80,22,35,72,1,49,37,60,19,104,65,28,66,58,105,73,7,40,61
404,76,35,37,60,49,22,72,65,1,80,110,66,21,114,142,40,58,91,104,7
373,60,76,37,35,19,72,49,80,1,21,65,66,114,142,40,58,141,126,91,7
173,60,76,37,35,19,72,65,66,80,1,114,40,49,58,141,126,104,142,73,136
362,22,37,72,35,1,80,60,66,19,49,65,58,21,7,40,142,56,104,147,83
49,51,37,76,60,49,22,19,66,35,40,72,1,65,7,58,80,105,15,11,12
406,150,22,35,37,76,60,40,66,72,65,58,80,19,49,21,7,147,148,11,104
307,35,76,72,22,49,142,37,60,73,19,1,65,28,66,40,105,7,58,61,11
89,37,76,22,19,35,66,60,49,72,1,65,7,80,58,40,21,113,83,73,34
306,22,37,150,35,60,65,76,72,58,80,40,110,49,147,19,1,136,21,7,122
395,37,35,60,49,19,22,72,65,110,66,80,7,142,40,58,91,104,83,21,1
317,22,76,37,35,1,80,60,66,19,49,65,58,21,7,40,142,56,104,147,83
148,60,37,76,35,72,19,66,65,80,21,131,58,40,49,141,126,56,104,147,98
189,76,35,37,60,49,19,22,72,65,1,80,110,66,21,114,142,40,58,91,104
233,22,60,37,76,72,66,35,65,80,19,49,104,1,131,58,21,40,56,126,147
383,76,37,72,1,35,80,60,66,19,49,65,58,21,7,40,56,104,87,147,83
6,37,22,19,35,49,1,7,40,21,34,11,26,6,33,2,51,32,8,15,36
470,76,37,35,60,49,22,72,65,110,66,80,7,142,40,58,91,104,83,21,1
430,66,110,72,37,22,76,65,80,58,60,19,150,40,49,147,1,11,21,67,122
85,51,60,76,49,22,19,66,35,40,72,1,65,7,58,80,105,15,11,12,73
420,37,76,35,60,19,49,22,72,65,110,66,80,114,142,40,58,21,91,7,104
336,35,22,76,72,60,40,37,66,65,19,58,49,145,150,7,11,77,21,104,1
378,66,72,35,22,110,37,76,80,65,58,40,60,19,136,147,49,77,11,1,21
62,51,37,76,60,49,22,19,66,35,40,72,1,65,58,80,105,15,11,12,73
104,60,22,37,76,35,72,19,66,65,80,21,131,58,40,49,141,56,126,104,147
365,76,49,80,22,35,72,37,60,73,19,142,104,1,65,28,66,105,7,58,40
285,35,72,60,22,37,40,80,49,19,65,147,66,58,104,145,150,105,73,7,77
129,22,76,80,35,72,1,49,37,60,19,66,65,7,58,40,11,104,83,105,73
172,37,76,22,19,35,66,60,49,72,1,65,7,80,58,40,147,21,83,73,34
241,37,76,35,60,19,49,22,72,65,110,66,80,114,142,40,58,21,91,7,104
114,51,37,60,76,49,22,19,66,35,40,72,1,65,7,58,80,105,147,15,11
340,51,37,60,19,22,49,35,66,72,40,1,65,7,80,105,58,15,11,142,12
471,66,72,35,110,22,37,76,80,65,58,60,19,136,49,147,11,1,150,21,67
478,35,72,76,60,22,37,40,80,49,19,65,66,58,104,145,150,105,73,7,21
37,37,76,35,60,19,49,22,72,65,66,80,40,58,21,91,7,104,83,1,73
244,37,22,60,35,49,19,65,72,110,66,80,58,40,7,104,15,142,1,73,11
486,22,80,35,72,1,49,37,60,19,142,66,65,7,58,40,21,11,104,147,83
134,37,22,19,35,66,60,49,72,65,7,80,58,40,147,21,113,83,1,73,34
34,37,76,22,19,35,66,60,49,72,1,65,7,80,58,40,21,83,73,34,11
254,51,60,76,49,22,19,66,35,40,72,1,65,7,58,80,105,147,15,11,12
467,35,76,72,60,22,40,37,80,49,19,66,65,147,145,150,7,11,77,61,104
446,35,72,60,76,22,37,80,49,19,65,105,147,40,66,58,104,145,73,7,77
295,76,37,72,35,1,60,66,19,49,65,58,21,7,40,142,56,104,147,83,87
137,60,76,37,35,19,22,72,80,65,66,21,114,142,49,40,58,141,126,91,104
235,51,76,37,60,19,22,49,35,66,72,40,1,65,7,80,105,15,11,142,12
296,76,49,22,35,72,37,60,73,19,142,104,1,65,28,66,7,58,40,61,11
492,37,35,60,19,49,22,72,65,110,66,80,114,142,40,58,21,91,7,104,83
422,22,60,35,37,66,76,49,80,40,72,58,19,21,110,7,147,148,32,68,104
2,37,22,19,35,1,7,40,21,34,11,26,33,2,18,32,8,15,36,5,39
43,51,37,76,60,49,19,66,35,40,72,1,65,7,58,80,105,15,11,12,73
227,22,76,37,72,1,60,66,35,80,65,19,49,104,131,58,21,7,40,56,147
348,51,37,60,19,22,49,35,66,72,40,1,65,7,80,105,58,15,11,142,12
46,22,76,37,72,1,35,80,60,66,19,49,65,58,21,7,40,56,104,87,83
203,76,35,72,1,80,49,37,60,19,142,65,66,7,58,40,11,104,147,98,21
251,76,22,37,80,49,19,40,65,147,66,58,104,145,7,150,73,105,142,77,21
149,51,37,76,60,49,1,66,22,19,35,72,65,40,7,80,105,147,14,113,11
487,35,72,76,60,22,40,80,49,19,37,65,58,66,104,147,145,150,73,105,7
171,51,37,76,60,49,1,66,22,19,35,72,65,40,7,80,105,58,147,14,113
201,22,76,37,1,60,66,35,80,65,19,49,104,131,58,21,7,40,56,147,98
120,76,60,49,19,22,72,65,110,66,80,7,142,40,58,91,104,83,21,1,73
329,37,76,35,60,19,49,22,65,110,66,80,114,142,40,58,21,91,7,104,83
81,51,37,76,49,22,19,66,35,72,1,65,7,58,80,105,15,11,12,73,8
97,51,37,76,49,22,19,66,35,40,72,1,65,7,58,80,105,147,15,11,12
326,22,76,80,35,72,1,49,37,60,19,142,66,65,7,58,40,21,11,104,147
198,60,22,37,76,35,72,19,66,65,80,21,131,58,40,49,141,126,56,104,147
284,35,72,37,150,60,65,80,66,19,58,49,147,145,7,11,77,21,104,5,36
147,22,76,37,72,35,80,60,66,19,49,65,21,7,40,56,104,87,147,83,142
301,76,37,35,22,19,65,72,80,66,1,21,114,40,49,58,141,126,104,142,73
457,35,76,60,22,40,37,80,49,19,66,65,58,147,145,150,7,11,77,61,104
207,51,37,76,60,49,19,22,35,40,72,1,65,7,58,80,105,147,15,11,12
141,51,37,76,60,49,1,66,22,19,35,72,65,40,7,80,105,58,147,14,113
263,150,22,76,35,37,40,60,72,65,66,19,58,49,7,147,148,11,21,104,5
211,76,80,22,35,72,1,49,37,60,19,142,104,65,28,66,58,73,105,7,40
30,51,76,60,19,22,49,35,66,72,40,1,65,7,80,58,15,11,12,73,8
164,51,76,60,49,22,19,66,35,40,72,1,65,7,58,80,105,147,15,11,12
238,22,76,72,40,37,80,66,19,65,58,49,147,145,150,7,11,77,21,104,142
