user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
166,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,146,147,19,5,87
26,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,33,36
41,76,35,22,37,72,80,65,60,40,66,58,11,21,32,67,19,5,87,33,36
286,76,35,22,37,72,80,65,60,66,58,11,7,21,32,67,146,147,19,5,87
108,76,35,22,37,72,80,60,40,66,58,11,7,21,32,67,19,5,87,33,36
479,76,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
483,76,35,22,37,72,80,65,60,40,66,58,7,21,32,67,146,147,19,5,87
355,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
297,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
88,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
308,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
452,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
262,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,33
225,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,146,147,19,5,87
247,76,35,37,72,80,65,60,40,66,58,11,7,21,146,147,19,5,33,36,49
223,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
421,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
109,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
441,76,35,22,37,72,80,60,40,66,58,11,7,21,32,67,146,147,19,5,87
454,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
60,76,22,37,72,65,60,66,58,11,7,21,32,67,19,5,87,33,36,49,78
337,76,35,22,37,80,65,60,66,58,11,7,21,32,67,146,147,19,5,87,33
136,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
176,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
234,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
370,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
245,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
482,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,19,5,87
267,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
50,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33,36
56,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
40,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
343,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
52,76,35,22,37,72,80,65,60,40,66,58,7,21,32,67,19,5,87,33,36
404,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,5,87
373,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
173,76,35,37,72,80,65,60,40,66,58,11,7,32,67,146,147,19,5,87,33
362,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
49,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
406,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
307,76,35,22,37,72,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
89,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
306,76,35,22,37,72,80,65,60,40,58,11,7,21,67,147,19,5,87,33,36
395,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
317,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
148,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
189,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
233,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
383,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
6,35,22,37,40,11,7,21,32,19,5,33,36,39,44,1,2,34,17,30,26
470,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,5,87
430,76,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
85,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33,36
420,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
336,76,35,22,37,72,65,60,40,66,58,11,7,21,32,67,146,19,5,87,33
378,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
62,76,35,22,37,72,80,65,60,40,66,58,11,21,32,67,19,5,87,33,36
104,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
365,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
285,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
129,76,35,22,37,72,80,65,60,40,66,58,11,7,32,67,146,19,5,87,33
172,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
241,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,146,147,19,5,87
114,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
340,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
471,76,35,22,37,72,80,65,60,66,58,11,7,21,32,67,146,147,19,87,33
478,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,19,5,87
37,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
244,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
486,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
134,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
34,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
254,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
467,76,35,22,37,72,80,65,60,40,66,11,7,21,32,67,146,147,19,5,87
446,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
295,76,35,37,72,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87,33
137,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
235,76,35,22,37,72,80,65,60,40,66,11,7,21,32,67,146,147,19,5,87
296,76,35,22,37,72,65,60,40,66,58,11,7,21,67,146,147,19,5,87,33
492,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
422,76,35,22,37,72,80,60,40,66,58,11,7,21,32,67,146,147,19,5,87
2,22,11,7,21,19,5,1,18,2,17,30,26,4,15,9,3,24,23,20,28
43,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33,36
227,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
348,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
46,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
203,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
251,76,22,37,80,65,40,66,58,11,7,21,32,67,146,147,19,5,87,33,36
149,76,35,22,37,72,80,65,60,40,66,11,7,21,32,67,146,147,19,5,87
487,76,35,22,37,72,80,65,60,40,66,58,7,21,32,67,146,147,19,5,87
171,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
201,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
120,76,22,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87,33
329,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
81,76,35,22,37,72,80,65,66,58,11,7,21,32,67,19,5,87,33,36,49
97,76,35,22,37,72,80,65,40,66,58,11,7,21,32,67,19,5,87,33,36
326,76,35,22,37,72,80,65,60,40,66,58,11,7,21,67,146,147,19,5,87
198,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
284,35,37,72,80,65,60,66,58,11,7,21,32,67,146,147,19,5,33,36,49
147,76,35,22,37,72,80,65,60,40,66,11,7,21,32,67,146,147,19,5,87
301,76,35,22,37,72,80,65,40,66,58,11,7,21,32,67,146,147,19,5,87
457,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
207,76,35,22,37,72,80,65,60,40,58,11,7,21,32,67,146,147,19,5,87
141,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
263,76,35,22,37,72,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
211,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,87
30,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,19,5,33,36,49
164,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
238,76,22,37,72,80,65,40,66,58,11,7,21,32,67,146,147,19,5,87,33
299,76,22,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87,33
253,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
67,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33,36
110,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
138,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
3,22,11,7,21,32,19,5,33,1,18,2,34,17,30,26,4,15,6,3,24
246,76,35,22,37,72,80,65,60,66,58,11,7,21,32,67,146,147,19,5,87
107,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33,36
119,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
485,76,35,22,37,72,80,65,60,40,66,58,11,7,32,67,146,147,19,87,33
443,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
350,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
154,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
480,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
280,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
335,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
216,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
375,76,35,22,37,80,65,60,66,58,11,7,21,32,67,146,147,19,5,87,33
71,76,35,22,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33,36
425,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,147,19,5,87
347,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
394,76,35,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
237,76,35,22,37,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
257,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
389,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
208,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
214,76,22,37,72,65,60,40,66,58,11,7,21,32,146,147,19,5,87,33,36
178,35,22,37,72,80,65,60,40,66,58,11,7,32,67,146,147,19,5,87,33
163,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
160,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
349,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,33
334,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
106,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
204,76,35,22,37,72,80,65,60,40,66,58,11,7,32,67,146,147,19,5,87
274,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
242,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
364,76,35,22,37,72,80,65,40,66,58,11,7,21,32,67,146,147,19,5,87
127,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5
371,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,146,147,19,5,87
357,37,72,80,65,60,40,66,58,7,21,32,67,146,147,19,5,87,33,36,49
38,76,35,22,37,72,80,65,60,40,66,58,11,7,21,32,67,19,5,87,33
