user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
166,35,65,24,22,40,45,76,91,72,75,79,146,98,59,136,37,31,60,110,93
26,95,105,90,21,63,35,80,65,24,34,50,22,100,39,11,40,15,45,87,7
41,105,35,80,65,22,40,7,76,91,72,19,37,60,81,1,3,113,68,61,49
286,105,35,80,65,22,64,7,76,91,72,75,186,147,19,49,158,169,145,37,60
108,35,58,66,22,15,76,72,147,49,98,37,60,110,111,89,1,142,3,85,104
479,80,65,66,22,94,76,72,86,169,145,106,136,37,60,110,54,185,104,160,164
483,105,21,35,182,24,22,94,14,45,76,72,99,19,49,158,57,73,37,60,8
355,35,65,58,66,22,15,76,91,140,186,147,19,49,170,169,37,60,110,1,192
297,105,35,80,65,58,66,22,40,64,45,76,91,72,32,140,75,186,49,98,170
88,30,95,105,21,44,80,67,65,58,34,50,66,22,100,40,15,87,7,76,72
308,35,65,58,24,66,22,15,76,72,149,75,186,103,19,49,86,167,98,170,136
452,35,65,58,24,66,22,15,72,202,75,186,103,19,49,86,167,98,170,136,37
262,105,21,35,80,65,58,66,64,15,102,76,91,72,49,145,37,60,110,111,1
225,35,80,65,22,40,15,76,91,72,140,145,37,60,110,85,104,160,83,150,68
247,35,80,67,65,66,40,7,76,72,140,19,37,60,110,1,3,83,163,150,68
223,35,65,66,15,76,72,103,86,37,60,110,111,89,1,142,3,85,131,104,160
421,105,35,182,65,66,102,7,76,72,145,37,60,111,1,13,131,104,126,150,68
109,95,105,90,21,35,80,67,26,65,24,34,50,66,22,100,11,40,15,45,116
441,35,22,15,76,72,140,186,49,169,145,37,60,110,111,1,85,104,204,150,68
454,35,80,65,58,34,22,40,15,87,76,91,72,202,186,19,49,2,170,169,136
60,65,22,76,72,19,37,60,110,1,68,51,61,104,49,67,58,66,83,15,111
337,35,80,65,24,66,22,15,7,76,91,140,186,19,169,106,136,37,60,110,3
136,35,80,65,24,66,22,40,15,7,76,72,75,103,19,49,98,37,60,110,111
176,35,65,24,66,22,40,64,15,45,76,91,72,19,49,145,37,60,110,141,1
234,35,65,66,15,76,72,103,86,37,60,110,111,89,1,142,3,85,131,104,160
370,35,65,24,34,66,22,45,76,91,72,140,186,19,37,60,1,114,3,131,160
245,105,35,80,65,22,15,76,91,72,186,19,49,145,37,60,110,111,1,3,85
482,168,35,80,65,66,22,76,72,188,140,186,146,19,49,158,98,59,145,136,37
267,35,65,58,24,66,22,15,72,75,186,103,19,49,86,167,98,170,136,37,31
50,23,35,80,65,22,40,69,76,72,60,110,1,56,77,68,66,19,21,59,27
56,105,21,23,71,44,80,101,67,26,65,34,22,39,11,7,88,9,5,17,19
40,95,105,90,78,35,44,80,67,65,58,24,34,50,66,22,100,39,14,40,15
343,105,35,80,65,58,66,22,15,76,72,140,145,37,60,192,85,131,160,83,150
52,105,35,65,58,24,22,45,76,72,75,103,19,73,37,60,110,111,13,104,28
404,35,80,182,65,58,22,40,7,76,72,88,49,145,37,60,110,81,1,142,3
373,35,65,66,94,15,76,72,140,103,37,60,110,111,1,192,3,85,185,131,104
173,105,35,80,66,22,64,15,102,76,91,72,145,37,60,110,1,142,85,131,163
362,35,65,58,24,66,22,40,72,75,186,19,49,86,167,98,170,169,37,31,60
49,95,105,63,35,80,65,34,66,22,39,11,40,15,87,7,76,91,19,18,49
406,35,80,65,22,15,76,72,140,186,49,145,37,60,110,111,85,104,160,204,83
307,35,177,58,66,22,15,76,72,186,19,86,167,98,170,37,60,110,8,81,111
89,35,24,22,64,15,45,76,72,75,79,103,2,98,37,60,110,8,81,111,1
306,35,80,65,58,66,22,15,76,72,75,186,169,145,37,60,110,111,139,85,185
395,35,65,58,24,66,22,94,15,72,149,202,75,186,103,147,49,86,167,170,136
317,35,80,65,66,22,15,76,91,140,37,60,110,1,109,142,185,131,160,164,163
148,105,35,151,65,58,66,94,102,76,72,37,60,110,142,13,3,85,131,104,150
189,105,35,80,65,24,34,66,22,11,40,64,15,45,76,91,72,75,79,103,146
233,35,80,65,66,22,76,91,72,37,60,110,1,139,85,185,131,160,164,56,150
383,105,35,65,66,15,102,76,72,140,103,147,158,145,37,60,110,111,1,192,3
6,35,24,34,22,40,45,19,0,37,31,25,32,7,6,30,33,17,21,44,26
470,95,35,80,182,65,58,24,66,22,11,40,45,87,92,72,9,32,103,146,99
430,35,80,65,66,22,76,72,140,169,145,106,37,60,110,111,185,104,160,83,150
85,84,115,71,35,123,4,80,101,43,65,22,94,14,69,76,72,9,2,57,112
420,95,105,35,80,182,26,65,66,22,7,76,72,75,19,49,37,60,81,111,1
336,105,35,80,182,65,58,66,22,15,76,72,140,19,169,145,106,37,60,110,192
378,105,35,80,58,66,22,15,76,72,140,186,19,145,37,60,110,111,1,85,204
62,35,65,22,76,72,29,37,129,60,8,81,1,122,28,56,113,68,67,11,99
104,105,35,80,65,58,34,22,40,15,102,87,7,76,91,72,19,49,136,37,60
365,105,35,80,65,66,22,15,76,91,72,186,145,37,60,111,1,192,85,131,204
285,35,151,80,58,66,22,94,72,186,19,167,170,169,37,60,110,142,54,85,104
129,105,35,80,65,66,22,15,76,91,72,32,19,49,37,60,110,111,1,109,85
172,95,84,21,23,35,44,80,67,43,65,58,22,94,138,14,11,40,45,76,72
241,35,65,24,22,14,45,76,91,72,5,75,186,103,147,2,98,170,59,136,37
114,95,105,35,80,65,22,39,40,15,45,7,76,91,72,19,49,145,37,60,110
340,35,65,58,24,66,22,15,72,75,186,103,19,49,86,167,98,170,136,37,31
471,105,35,80,65,58,66,22,76,72,140,186,169,145,37,60,110,111,1,85,104
478,35,80,66,22,76,72,188,140,186,19,49,158,98,59,145,136,37,60,141,111
37,95,105,35,80,67,65,34,66,22,39,11,40,15,87,7,76,91,88,103,19
244,35,65,58,24,66,22,15,72,75,186,103,19,49,86,167,98,170,136,37,31
486,168,35,58,24,66,22,94,76,72,75,186,147,49,86,167,170,169,37,31,60
134,35,65,58,24,66,22,94,72,149,75,147,49,86,136,37,31,60,110,89,142
34,30,105,71,35,44,67,26,65,58,66,70,22,100,11,40,64,45,87,92,91
254,35,80,65,66,22,94,40,76,72,149,147,167,145,60,110,89,142,120,122,56
467,35,80,65,66,22,76,72,140,75,49,167,98,169,37,60,110,111,1,139,85
446,105,21,35,80,182,34,50,66,22,40,15,76,91,72,32,186,103,19,49,136
295,105,35,65,66,15,76,72,191,49,167,158,145,37,60,110,1,192,3,85,185
137,95,105,63,35,80,65,66,22,39,11,40,15,45,87,7,76,91,72,9,146
235,35,80,24,66,22,15,76,72,75,103,19,49,86,167,98,37,31,60,171,110
296,35,58,22,40,76,72,32,191,167,158,169,145,37,60,110,6,109,185,104,144
492,35,65,58,24,66,22,15,72,202,75,186,103,19,49,86,167,98,170,136,37
422,168,35,80,67,65,58,22,15,76,72,140,186,49,0,98,170,169,145,37,60
2,30,21,23,35,26,24,34,22,11,7,32,19,33,8,36,13,28,12,17,5
43,35,65,66,102,69,76,72,37,60,110,1,56,68,49,80,7,19,104,18,28
227,35,80,65,58,22,11,40,15,7,76,91,72,146,19,169,145,37,60,110,1
348,35,65,58,24,66,22,15,72,202,75,186,103,19,49,86,167,98,170,136,37
46,105,35,80,65,58,66,22,39,11,64,15,87,7,76,72,32,19,49,37,60
203,105,35,80,65,58,66,64,15,76,91,72,140,19,49,145,136,37,60,110,111
251,80,65,22,76,91,86,169,106,37,132,60,110,139,160,83,163,150,68,161,148
149,105,35,80,22,45,76,72,75,79,147,19,18,49,86,98,145,37,31,60,8
487,35,80,65,22,76,72,186,49,158,169,145,37,60,171,110,54,104,204,83,47
171,95,105,84,21,115,23,97,44,80,101,67,137,65,58,24,66,22,138,14,11
201,35,80,65,58,66,22,76,91,72,140,19,37,60,110,1,131,160,83,126,150
120,97,65,66,22,94,69,76,72,145,60,110,89,1,6,142,56,47,150,68,148
329,35,151,65,58,24,66,22,94,14,76,91,186,147,19,49,37,132,60,110,8
81,35,80,22,40,76,72,75,49,37,60,110,1,13,54,83,77,68,61,122,65
