user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
166,22,76,35,60,37,72,150,40,66,65,80,58,19,49,7,21,1,11,147,148
26,37,76,22,35,60,72,66,49,65,80,19,58,40,21,7,11,83,73,34,77
41,37,76,60,22,51,49,19,35,66,72,40,65,80,58,1,105,11,21,104,15
286,76,37,60,22,51,35,72,19,66,65,80,58,49,1,7,11,147,142,21,73
108,76,37,60,22,51,35,72,19,66,80,58,40,49,1,7,11,147,142,21,73
479,60,76,72,22,37,19,49,66,65,40,80,58,147,104,7,21,145,1,105,73
483,76,37,60,35,22,19,49,72,65,66,80,40,58,110,7,1,104,147,142,21
355,35,22,76,66,37,60,80,19,65,40,58,49,110,136,147,1,11,77,150,7
297,22,76,37,35,60,72,66,80,1,19,49,65,58,40,7,147,104,21,142,11
88,37,76,60,22,51,49,19,35,66,72,40,65,80,58,1,7,105,11,21,104
308,37,60,22,51,49,19,35,66,72,40,65,80,58,1,7,147,105,11,21,104
452,37,60,22,49,35,66,19,72,65,80,40,58,7,147,1,105,21,11,104,73
262,76,37,35,60,72,66,80,1,19,49,65,58,40,7,147,21,104,142,11,83
225,37,22,60,35,76,66,65,80,72,58,49,40,19,150,110,1,147,21,7,104
247,37,60,35,76,66,65,80,72,58,49,40,19,110,150,1,147,21,7,104,11
223,37,76,35,60,72,66,49,65,80,19,58,40,1,147,21,7,11,83,104,73
421,37,76,60,51,49,19,35,66,72,40,65,80,58,1,7,147,105,11,21,104
109,76,37,35,60,22,72,19,66,80,65,49,40,58,1,21,142,7,147,114,11
441,35,76,22,37,72,60,80,19,40,66,49,58,147,150,7,11,21,1,145,104
454,22,76,35,37,72,60,80,49,1,66,19,65,58,40,7,147,142,11,21,104
60,60,76,72,22,37,19,49,66,65,58,104,7,21,1,105,73,77,11,110,67
337,35,76,60,22,37,19,65,66,80,49,58,147,7,150,21,145,1,104,77,11
136,37,76,60,22,51,49,19,35,66,72,40,65,80,58,1,7,147,105,11,21
176,22,76,35,37,72,60,80,66,1,19,49,65,58,40,7,147,142,21,104,11
234,76,37,60,51,35,72,19,66,65,80,58,40,49,1,7,11,147,142,21,73
370,76,37,35,60,22,19,49,65,66,80,40,58,110,21,7,1,147,114,11,83
245,35,76,60,72,22,37,19,49,40,66,80,65,58,147,7,150,21,1,145,104
482,76,60,35,37,22,72,80,49,66,19,65,40,58,73,105,142,11,7,21,1
267,37,22,60,35,19,72,66,65,80,58,40,49,7,1,104,147,11,142,21,73
50,76,60,22,49,35,66,19,72,65,80,40,58,7,1,105,21,11,104,73,110
56,37,76,22,35,60,72,66,49,65,80,19,58,40,1,21,7,11,83,73,104
40,37,76,22,35,60,72,66,49,65,80,19,58,40,1,21,7,11,104,73,34
343,76,35,37,72,60,80,49,1,66,19,65,58,40,7,147,11,21,104,142,83
52,76,35,22,37,72,80,60,19,49,66,65,40,58,1,7,21,83,105,73,104
404,76,37,35,60,22,72,49,65,66,80,40,58,110,21,142,7,1,147,114,11
373,76,37,35,60,72,19,66,80,65,49,40,58,1,21,142,7,147,114,11,83
173,60,76,37,35,72,65,80,66,19,49,40,58,1,104,7,147,142,141,11,136
362,22,37,35,72,60,66,80,1,19,49,65,58,40,7,147,21,104,142,11,83
49,37,76,60,22,51,49,19,35,66,72,40,65,80,58,1,7,105,11,21,104
406,22,76,35,37,60,150,72,66,19,40,65,80,58,49,7,147,21,1,104,11
307,76,35,22,37,60,72,49,19,66,65,58,40,73,147,142,11,7,21,1,104
89,37,76,22,35,60,72,66,49,65,80,19,58,40,1,21,7,11,83,104,73
306,37,22,60,35,76,65,72,80,58,49,40,19,110,150,1,147,7,21,11,104
395,37,60,35,22,19,49,72,65,66,80,40,58,110,7,1,104,147,11,142,21
