user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
166,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,32,87,36,33
26,76,35,22,37,72,65,80,60,66,58,40,7,11,21,5,67,32,87,36,33
41,76,35,22,37,72,65,80,60,66,58,40,11,21,5,67,32,87,36,33,19
286,76,35,22,37,72,65,80,60,66,58,7,11,21,146,5,67,32,87,36,33
108,76,35,22,37,72,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
479,76,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
483,76,35,22,37,72,65,80,60,66,58,40,7,21,146,5,67,32,87,36,33
355,76,35,22,37,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
297,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
88,76,35,22,37,72,65,80,60,66,58,40,7,11,21,5,67,32,87,36,33
308,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
452,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
262,76,35,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,36,33,19
225,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,32,87,36,33
247,76,35,37,72,65,80,60,66,58,40,7,11,21,146,5,36,33,19,147,78
223,76,35,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
421,76,35,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
109,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
441,76,35,22,37,72,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
454,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
60,76,22,37,72,65,60,66,58,7,11,21,5,67,32,87,36,33,19,78,59
337,76,35,22,37,65,80,60,66,58,7,11,21,146,5,67,32,87,36,33,19
136,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
176,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,33
234,76,35,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
370,76,35,22,37,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
245,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
482,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
267,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
50,76,35,22,72,65,80,60,66,58,40,7,11,21,5,67,32,87,36,33,19
56,76,35,22,37,72,65,80,60,66,58,40,7,11,21,5,67,32,87,36,33
40,76,35,22,37,72,65,80,60,66,58,40,7,11,21,5,67,32,87,36,33
343,76,35,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
52,76,35,22,37,72,65,80,60,66,58,40,7,21,5,67,32,87,36,33,19
404,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
373,76,35,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
173,76,35,37,72,65,80,60,66,58,40,7,11,146,5,67,32,87,36,33,19
362,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
49,76,35,22,37,72,65,80,60,66,58,40,7,11,21,5,67,32,87,36,33
406,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
307,76,35,22,37,72,65,60,66,58,40,7,11,21,146,5,67,32,87,36,33
89,76,35,22,37,72,65,80,60,66,58,40,7,11,21,5,67,32,87,36,33
306,76,35,22,37,72,65,80,60,58,40,7,11,21,5,67,87,36,33,19,147
395,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
317,76,35,22,37,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
148,76,35,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
189,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
233,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
383,76,35,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
6,35,22,37,40,7,11,21,5,32,36,33,19,49,44,39,1,17,34,30,2
470,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
430,76,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
85,76,35,22,72,65,80,60,66,58,40,7,11,21,5,67,32,87,36,33,19
420,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
336,76,35,22,37,72,65,60,66,58,40,7,11,21,146,5,67,32,87,36,33
378,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
62,76,35,22,37,72,65,80,60,66,58,40,11,21,5,67,32,87,36,33,19
104,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
365,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
285,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
129,76,35,22,37,72,65,80,60,66,58,40,7,11,146,5,67,32,87,36,33
172,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
241,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,32,87,36,33
114,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
340,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
471,76,35,22,37,72,65,80,60,66,58,7,11,21,146,67,32,87,36,33,19
478,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
37,76,35,22,37,72,65,80,60,66,58,40,7,11,21,5,67,32,87,36,33
244,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
486,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
134,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
34,76,35,22,37,72,65,80,60,66,58,40,7,11,21,5,67,32,87,36,33
254,76,35,22,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
467,76,35,22,37,72,65,80,60,66,40,7,11,21,146,5,67,32,87,36,33
446,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
295,76,35,37,72,65,60,66,58,40,7,11,21,146,5,67,32,87,36,33,19
137,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
235,76,35,22,37,72,65,80,60,66,40,7,11,21,146,5,67,32,87,36,33
296,76,35,22,37,72,65,60,66,58,40,7,11,21,146,5,67,87,36,33,19
492,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
422,76,35,22,37,72,80,60,66,58,40,7,11,21,146,5,67,32,87,36,33
2,35,22,37,40,7,11,21,5,32,36,33,19,39,1,18,17,34,30,2,26
43,76,35,37,72,65,80,60,66,58,40,7,11,21,5,67,32,87,36,33,19
227,76,35,22,37,72,65,80,60,66,58,40,7,11,21,146,5,67,32,87,36
